title,price,neighborhood,url
$1795 / 1BED-1BATH SECOND FLOOR APARTMENT VIEW OF QUEEN ST W,"$1,795",PARKDALE/HIGHPARK,https://toronto.craigslist.org/tor/apa/d/toronto-bed-1bath-second-floor/7860982380.html
$1950 / 1.5BED-1BATH SECOND FLOOR APARTMENT ON QUEEN ST,"$1,950",PARKDALE/HIGHPARK,https://toronto.craigslist.org/tor/apa/d/toronto-bed-1bath-second-floor/7860983228.html
"FOR RENT LARGE 2BR+ DEN BIG PATIO 1800SF Available September 1, 2025","$3,200",Toronto,https://toronto.craigslist.org/tor/apa/d/york-for-rent-large-2br-den-big-patio/7871260491.html
"1+Den Condo for Rent – Bright, Modern Unit in Downtown Oshawa","$2,200",Oshawa,https://toronto.craigslist.org/drh/apa/d/oshawa-1den-condo-for-rent-bright/7861206956.html
**Upgraded townhouse in prime area for rent**,"$3,300",aurora,https://toronto.craigslist.org/yrk/apa/d/aurora-upgraded-townhouse-in-prime-area/7871245761.html
"DOWNTOWN STUDIO, basement, fully furnished, available SEPTEMBER 1st","$1,375",toronto,https://toronto.craigslist.org/tor/apa/d/toronto-downtown-studio-basement-fully/7871244587.html
Furnished main floorRoom within 6mins walking distant to Finch Subway,$800,Yonge/Finch,https://toronto.craigslist.org/tor/apa/d/north-york-furnished-main-floorroom/7863184997.html
"1Br+Den in King West – Pool, Gym, Locker Included","$2,400",Downtown Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-1brden-in-king-west-pool-gym/7867651320.html
"Fully Furnished Large 1Br Condo w/Parking, Locker, WiFi, W/D and Cable","$2,299",Toronto West,https://toronto.craigslist.org/tor/apa/d/etobicoke-fully-furnished-large-1br/7869808235.html
St Clair/Bathurst,"$2,185",Hillcrest Village,https://toronto.craigslist.org/tor/apa/d/york-st-clair-bathurst/7871235110.html
Fabulous One Bedroom,"$2,900",Keele St  and Bloor St  W,https://toronto.craigslist.org/tor/apa/d/toronto-fabulous-one-bedroom/7871232885.html
HIGH PARK  GLEN GORDON Rd (Toronto) (Keele and Bloore),"$6,300",Toronto ontario,https://toronto.craigslist.org/tor/apa/d/toronto-high-park-glen-gordon-rd/7871232843.html
2 Beds 2 Baths Apartment,"$2,000",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-beds-baths-apartment/7871228869.html
1 beds   1 baths  600 sqft,"$1,150","45 Gardiner Rd #321, Toronto, ON M5P 3B6",https://toronto.craigslist.org/tor/apa/d/toronto-beds-baths-600-sqft/7871228767.html
"One bedroom, bathroom condo in the heart of downtown","$1,400",Toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-one-bedroom-bathroom/7869179113.html
1+1 Bed & 1 Bath- 47 Lower River St,"$2,100",Toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-11-bed-bath-47-lower/7871191024.html
0 Bed & 1 Bath - 238 Simcoe St,"$2,100",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-simcoe-st/7871190220.html
1 Bed & 1 Bath - 252 Church St,"$2,100",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-church-st/7871189687.html
1+1 Bed & 1 Bath - 60 Tannery Rd,"$2,100",Toronto,https://toronto.craigslist.org/tor/apa/d/downtown-toronto-11-bed-bath-60-tannery/7871189132.html
1 Bed 1 Bath - 100 Dalhousie St,"$2,100",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-dalhousie-st/7871188197.html
1 Bed & 1 Bath - 5 Defries St,"$2,100",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-defries-st/7871187055.html
PRIVATE FURNISHED ACCOMMODATION IN DOWNTOWN CHATEAU (Casa Loma),"$1,500",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-private-furnished-accommodation/7865229618.html
PRIVATE FURNISHED ACCOMMODATION IN DOWNTOWN CHATEAU (Casa Loma),"$1,500",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-private-furnished-accommodation/7865215602.html
PRIVATE FURNISHED ACCOMMODATION IN DOWNTOWN TORONTO CHATEAU (Casa Loma,"$1,800",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-private-furnished-accommodation/7867059860.html
PRIVATE FURNISHED ACCOMMODATION IN DOWNTOWN CHATEAU (Casa Loma),"$1,500",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-private-furnished-accommodation/7864309913.html
1+1 Bed & 1 Bath - 2 Clairtrell Rd,"$2,400",Toronto,https://toronto.craigslist.org/tor/apa/d/north-york-11-bed-bath-clairtrell-rd/7867276028.html
1 Bed  + 1 Bath -  15 Grenville St,"$2,400",Toronto,https://toronto.craigslist.org/tor/apa/d/toronto-bed-bath-15-grenville-st/7867275150.html
